tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Darsh Jain,WC,NC,42,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Vaughn Zhao,WC,NCA,49,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Arush Shyam Chitgopkar,WC,NCA,60,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Prabhat Mandava,,IL,3,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Nithesh Haribabu,,NC,8,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Ethan YS Ao,,WA,12,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Saatvik B. Sunilraj,,VA,14,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Aiden S Lau,,SCA,19,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Benjamin Zhuge,,NCA,24,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Caden Wang,,NCA,28,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,George Shen,,NCA,30,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Yiyang Jia,,WA,34,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Akshaj Reddy Donthi,5/8,VA,40,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Rocky Yang,,NCA,43,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Eli Cui,,IL,45,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Zeyue Du,,VA,51,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Napat Srisalaipaisal,5/8,TX,56,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Dhruv Pediredla,,TX,57,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Suraj Rajesh Kumar,,NCA,61,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Shaan Vishwanathan,,TX,4,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Karl Hui,WC,TX,5,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Vigneswar Vadivelan,,GA,7,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Wufan Zhang,,TX,10,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Leheng Xu,,NCA,11,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Raymond Haiwen Song,,TX,13,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,James Xu,,NC,16,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Eshan Neog,,NC,18,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Afraz Muhammed Baig,,TX,20,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Ian Yip,WC,NJ,22,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Amogh B Ashok,,TX,23,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Aaron Jin,,IL,26,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Benson Liang,,MI,27,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Anish K Swamy,,GA,29,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Mukunth Anand,,TX,31,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Mithun Gopinath,,GA,33,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Vineet Mahadevan,,TX,36,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Micah Wei,,TX,37,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Vignesh Jami,,NCA,39,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Adhyaan Balaji,,TX,41,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Yile Xiong,,TX,44,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,William Zeng,,NJ,46,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Arjun Ramakrishn Hariharan,,TX,47,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Isaiah Melwyn Alleluia,,TX,50,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Vishwa Rajan,,GA,52,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Ryan Liu [],,NCA,54,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Tejo Ram Mukkamala,,NC,55,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Tirth Brahmbhatt,,IL,58,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Alex Anlai Song,,WA,59,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Hudson Abidin,,TX,62,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U15,Zhengyue Xiong,,NC,63,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Micah Cruz,2,NY,64,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Suneri Krishna Chinthalapati,1,NCA,1,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Sydney Li,3/4,NJ,17,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Angela Ye,3/4,NCA,48,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Charity Lam,,NCA,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Prutha Ramaprakas Bharadwaj,5/8,NCA,25,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Sophia Jia,,NCA,36,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Annie Meng,WC,NCA,50,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Lydia Chao,,MD,7,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Chloe A Kai,5/8,SCA,9,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Anvita Jamsandekar,WC,NCA,21,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Sahasra Kommineni,WC,MA,29,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Scarlett Yu,5/8,TX,40,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Coco Cenke Tao,WC,WA,44,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Grace Hu,,TX,54,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Yalan Zhu,,SCA,59,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Linda Zhao,WC,WA,15,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Anvitha B Ranganna,,NC,24,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Savannah H Kam,,TX,32,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Jennifer Xu,,MA,34,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Sophia Wu,,NJ,41,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Zimeng Zhou,,WA,51,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Namratha Nishal,,NC,58,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Yoning Liu,,NC,3,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Hasini Gajjala,,TX,5,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Aditi Gummadi,WC,IL,8,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Riya Suresh,,TX,11,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Caitlynn Ningxi Kurniawan,,TX,14,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Nishtha Dubey,,IL,16,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Anwesha Nayak [],,TX,19,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Abbie Chen,,WA,22,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Yeening Yap [],,TX,23,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Akshita Nikhil,,TX,27,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Aagarshna Selvaraju,,NC,30,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Nivedya S Nair,,IL,31,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Eshani Pahuja,,TX,33,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Diyaa Sarath,WC,GA,35,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Tiffany C Sun,,IL,38,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Manaskriti Sista,,TX,42,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Tanushri Thokala,,NC,43,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Veronica Ornatsky,,IL,46,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Aditi Srinivasan [],,NC,49,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Diya Suresh,,TX,52,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Sophia Lin,5/8,IL,56,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Eva Wang [],,NCA,57,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Radhika Birur,,TX,60,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GS U15,Diya J Reddy,,TX,62,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Rocky Yang [3/4]Nicole Krawczyk,,NCANCA,17,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Darsh Jain [WC]Sydney Li,,NCNJ,52,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Zhenxiang DengJennifer Xu,,MAMA,16,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Suraj Rajesh KumarTanushri Thokala,,NCANC,33,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Akshaj Reddy Donthi [1]Micah Cruz,,VANY,1,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Yiyang JiaChloe A Kai,,WASCA,32,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Shriyans Bhagavatula [3/4]Anvita Jamsandekar,,NCANCA,48,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Nihal Kadamba [2]Suneri Krishna Chinthalapati,,NCANCA,64,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Tsun Him LamNamratha Nishal,,NCANC,8,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Justin Kan [5/8]Charity Lam,,NCANCA,9,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Hanwen YuanAbbie Chen,,WAWA,23,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Ian Yip [5/8]Sahasra Kommineni,,NJMA,40,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Alex Anlai Song [WC]Linda Zhao,,WAWA,44,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Wufan Zhang [5/8]Scarlett Yu,,TXTX,56,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Aiden S Lau [WC]Sophia Wu,,SCANJ,57,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Benson LiangSophia Lin,,MIIL,29,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Prabhat Mandava [WC]Aditi Gummadi,,ILIL,36,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,William ZengLydia Chao,,NJMD,41,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Mitchell PurnomoSophia Jia,,WANCA,49,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Arjun Ramakrishn HariharanEshani Pahuja,,TXTX,3,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Hudson Abidin []Yeening Yap,,TXTX,5,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Ethan YS AoZimeng Zhou,,WAWA,11,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Leheng XuTiffany C Sun,,NCAIL,13,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Adhyaan Balaji [WC]Radhika Birur,,TXTX,15,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Micah WeiSavannah H Kam,,TXTX,19,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Tirth Brahmbhatt [WC]Veronica Ornatsky,,ILIL,21,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Zhengyue XiongYoning Liu,,NCNC,24,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Ansen Liu [5/8]Eva Wang,,TXNCA,25,33,64,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Afraz Muhammed BaigAagarshna Selvaraju,,TXNC,30,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Napat Srisalaipaisal [WC]Yalan Zhu,,TXSCA,31,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,George ShenDiya Suresh,,NCATX,34,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Tejo Ram MukkamalaRiya Suresh,,NCTX,35,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Yile XiongManaskriti Sista,,TXTX,38,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Raymond Haiwen SongGrace Hu,,TXTX,42,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,James Xu [SUB]Hasini Gajjala,,NCTX,46,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Eli CuiNishtha Dubey,,ILIL,50,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Eshan NeogDiyaa Sarath,,NCGA,54,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Nithesh HaribabuAnvitha B Ranganna,,NCNC,58,33,64,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Vineet MahadevanCaitlynn Ningxi Kurniawan,,TXTX,60,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,XD U15,Vignesh JamiDiya J Reddy,,NCATX,62,33,64,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Nihal Kadamba [2]Justin Kan,,NCANCA,32,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Caden Wang [WC]Rocky Yang,,NCANCA,7,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Shriyans Bhagavatula [3/4]Arush Shyam Chitgopkar,,NCANCA,9,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Akshaj Reddy Donthi [WC]Darsh Jain,,VANC,19,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Rylan Tan [1]Zicheng Xu,,SCASCA,1,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Yiyang JiaHanwen Yuan,,WAWA,15,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,George Shen [3/4]Vaughn Zhao,,NCANCA,24,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Adhyaan Balaji [WC]Karl Hui,,TXTX,26,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Hudson AbidinZhengyue Xiong,,TXNC,3,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Napat SrisalaipaisalWufan Zhang,,TXTX,5,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Prabhat MandavaAagnaey Gulla Pulijal,,ILNCA,12,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Raymond Haiwen SongMicah Wei,,TXTX,13,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Eshan NeogSuraj Rajesh Kumar,,NCNCA,17,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Mitchell PurnomoLayton Wen,,WANCA,21,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Mithun GopinathVishwa Rajan,,GAGA,27,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Yuliaoliao FanAiden S Lau,,SCASCA,30,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Tirth BrahmbhattAaron Jin,,ILIL,4,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Tejo Ram MukkamalaDhruv Pediredla,,NCTX,6,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Zhenxiang DengAlex Anlai Song,,MAWA,8,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Eli CuiBenson Liang,,ILMI,10,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Isaiah Melwyn AlleluiaAfraz Muhammed Baig,,TXTX,11,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Vignesh Jami [SUB]Ian Yip,,NCANJ,14,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,William ZengBenjamin Zhuge,,NJNCA,16,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Ethan YS AoAnsen Liu,,WATX,18,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Mukunth AnandShaan Vishwanathan,,TXTX,20,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Nithesh HaribabuVigneswar Vadivelan,,NCGA,22,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Zeyue DuSaatvik B. Sunilraj,,VAVA,23,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Anish K SwamyJames Xu,,GANC,25,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Tsun Him LamLeheng Xu,,NCANCA,28,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,BD U15,Amogh B AshokArjun Ramakrishn Hariharan,,TXTX,29,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Sydney Li [1]Angela Ye,,NJNCA,1,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Coco Cenke Tao [WC]Linda Zhao,,WAWA,17,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Chloe A KaiYalan Zhu,,SCASCA,12,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Aditi Gummadi [WC]Diyaa Sarath,,ILGA,28,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Anvita Jamsandekar [WC]Charity Lam,,NCANCA,5,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Tiffany C SunScarlett Yu,,ILTX,13,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Prutha Ramaprakas BharadwajSophia Jia,,NCANCA,21,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Abbie ChenZimeng Zhou,,WAWA,8,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Grace HuYoning Liu,,TXNC,26,9,16,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Anvitha B RangannaTanushri Thokala,,NCNC,3,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Diya SureshRiya Suresh,,TXTX,7,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Suneri Krishna Chinthalapati [3/4]Sophia Lin,,NCAIL,9,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Lydia Chao [SUB]Akshita Nikhil,,MDTX,11,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Radhika Birur [WC]Hasini Gajjala,,TXTX,16,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Namratha NishalAagarshna Selvaraju,,NCNC,18,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Nivedya S NairVeronica Ornatsky,,ILIL,20,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Savannah H Kam []Yeening Yap,,TXTX,22,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Sophia Wu [3/4]Jennifer Xu,,NJMA,24,17,32,Round 2
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Nishtha DubeyManaskriti Sista,,ILTX,25,17,32,Round 1
2022 South Frisco ORC,2022-01-15/2022-01-17,GD U15,Eshani Pahuja [DNS]Diya J Reddy,,TXTX,30,17,32,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Adam Tay,2,NCA,64,1,1,Winner
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Linden Wang,1,NCA,1,2,2,Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Kai Chong,3/4,MA,17,3,3,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Jaden Jin,3/4,NCA,48,4,4,Semi Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Atharva Gulla Pulijal,WC,NCA,15,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Melvin O Thu,9/16,NY,29,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Jay Chun,9/16,WA,36,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,David Purnomo,WC,WA,54,5,8,Quarter Finals
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,David Zuo,9/16,WA,5,9,16,Round 3
2022 South Frisco ORC,2022-01-15/2022-01-17,BS U17,Ethan Paw,,NCA,10,9,16,Round 3
